Fecha,Hora,Nivel_Escolar,Marca,Inventario_Inicial,Ventas,Inventario_Final
2025-08-06,13,Primaria 1°,TopKids,157,18,139
2025-08-06,13,Primaria 1°,SuperSchool,278,22,256
2025-08-06,13,Primaria 1°,EduMax,176,5,171
2025-08-06,13,Primaria 1°,TopKids,75,24,51
2025-08-06,13,Primaria 1°,TopKids,217,9,208
2025-08-06,13,Primaria 1°,TopKids,278,13,265
2025-08-06,13,Primaria 2°,TopKids,123,20,103
2025-08-06,13,Primaria 2°,SuperSchool,218,21,197
2025-08-06,13,Primaria 2°,EduMax,227,15,212
2025-08-06,13,Primaria 2°,EduMax,297,7,290
2025-08-06,13,Primaria 2°,TopKids,192,16,176
2025-08-06,13,Primaria 2°,SuperSchool,247,1,246
2025-08-06,13,Primaria 2°,TopKids,157,5,152
2025-08-06,13,Primaria 2°,TopKids,270,21,249
2025-08-06,13,Primaria 2°,SuperSchool,286,17,269
2025-08-06,13,Primaria 3°,TopKids,217,13,204
2025-08-06,13,Primaria 3°,TopKids,172,16,156
2025-08-06,13,Primaria 3°,EduMax,238,4,234
2025-08-06,13,Primaria 3°,TopKids,102,10,92
2025-08-06,13,Primaria 3°,SuperSchool,93,12,81
2025-08-06,13,Primaria 3°,EduMax,150,16,134
2025-08-06,13,Primaria 3°,SuperSchool,269,9,260
2025-08-06,13,Primaria 3°,SuperSchool,231,20,211
2025-08-06,13,Primaria 3°,EduMax,77,24,53
2025-08-06,13,Primaria 3°,TopKids,246,2,244
2025-08-06,13,Primaria 3°,EduMax,275,13,262
2025-08-06,13,Primaria 3°,TopKids,155,13,142
2025-08-06,13,Primaria 3°,EduMax,127,11,116
2025-08-06,13,Primaria 3°,EduMax,215,4,211
2025-08-06,13,Primaria 3°,SuperSchool,82,7,75
2025-08-06,13,Primaria 4°,SuperSchool,249,5,244
2025-08-06,13,Primaria 4°,TopKids,123,11,112
2025-08-06,13,Primaria 4°,SuperSchool,192,6,186
2025-08-06,13,Primaria 4°,TopKids,54,19,35
2025-08-06,13,Primaria 4°,EduMax,100,10,90
2025-08-06,13,Primaria 4°,EduMax,53,18,35
2025-08-06,13,Primaria 4°,SuperSchool,264,12,252
2025-08-06,13,Primaria 4°,EduMax,213,5,208
2025-08-06,13,Primaria 4°,TopKids,58,21,37
2025-08-06,13,Primaria 4°,EduMax,220,3,217
2025-08-06,13,Primaria 4°,EduMax,112,23,89
2025-08-06,13,Primaria 4°,EduMax,154,14,140
2025-08-06,13,Primaria 5°,SuperSchool,218,13,205
2025-08-06,13,Primaria 5°,EduMax,256,10,246
2025-08-06,13,Primaria 5°,SuperSchool,147,10,137
2025-08-06,13,Primaria 5°,SuperSchool,216,17,199
2025-08-06,13,Primaria 5°,TopKids,140,24,116
2025-08-06,13,Primaria 5°,TopKids,223,10,213
2025-08-06,13,Primaria 5°,EduMax,216,17,199
2025-08-06,13,Primaria 5°,EduMax,87,23,64
2025-08-06,13,Primaria 6°,SuperSchool,108,9,99
2025-08-06,13,Primaria 6°,TopKids,264,2,262
2025-08-06,13,Primaria 6°,SuperSchool,265,8,257
2025-08-06,13,Primaria 6°,TopKids,175,15,160
2025-08-06,13,Primaria 6°,TopKids,160,8,152
2025-08-06,13,Primaria 6°,TopKids,92,2,90
2025-08-06,13,Primaria 6°,TopKids,265,17,248
2025-08-06,13,Primaria 6°,EduMax,129,15,114
2025-08-06,13,Primaria 6°,SuperSchool,192,4,188
2025-08-06,13,Primaria 6°,EduMax,285,4,281
2025-08-06,14,Preescolar,EduMax,162,22,140
2025-08-06,14,Preescolar,EduMax,298,18,280
2025-08-06,14,Preescolar,TopKids,173,17,156
2025-08-06,14,Preescolar,TopKids,262,24,238
2025-08-06,14,Preescolar,TopKids,93,23,70
2025-08-06,14,Preescolar,EduMax,230,20,210
2025-08-06,14,Preescolar,TopKids,200,16,184
2025-08-06,14,Kínder,SuperSchool,256,17,239
2025-08-06,14,Kínder,EduMax,86,13,73
2025-08-06,14,Kínder,TopKids,207,13,194
2025-08-06,14,Kínder,EduMax,255,4,251
2025-08-06,14,Kínder,TopKids,158,12,146
2025-08-06,14,Kínder,TopKids,298,12,286
2025-08-06,14,Kínder,SuperSchool,117,2,115
2025-08-06,14,Kínder,EduMax,118,23,95
2025-08-06,14,Kínder,EduMax,273,10,263
2025-08-06,14,Primaria 1°,SuperSchool,280,5,275
2025-08-06,14,Primaria 1°,EduMax,187,10,177
2025-08-06,14,Primaria 1°,EduMax,268,19,249
2025-08-06,14,Primaria 1°,SuperSchool,185,1,184
2025-08-06,14,Primaria 1°,SuperSchool,280,14,266
2025-08-06,14,Primaria 1°,SuperSchool,79,21,58
2025-08-06,14,Primaria 1°,SuperSchool,58,17,41
2025-08-06,14,Primaria 1°,SuperSchool,107,20,87
2025-08-06,14,Primaria 1°,SuperSchool,89,6,83
2025-08-06,14,Primaria 1°,TopKids,112,19,93
2025-08-06,14,Primaria 1°,EduMax,210,13,197
2025-08-06,14,Primaria 1°,EduMax,297,1,296
2025-08-06,14,Primaria 1°,EduMax,270,11,259
2025-08-06,14,Primaria 2°,EduMax,157,10,147
2025-08-06,14,Primaria 2°,TopKids,55,1,54
2025-08-06,14,Primaria 2°,TopKids,235,21,214
2025-08-06,14,Primaria 2°,TopKids,129,24,105
2025-08-06,14,Primaria 2°,EduMax,264,20,244
2025-08-06,14,Primaria 3°,EduMax,231,5,226
2025-08-06,14,Primaria 3°,SuperSchool,67,15,52
2025-08-06,14,Primaria 3°,EduMax,106,19,87
2025-08-06,14,Primaria 3°,SuperSchool,242,13,229
2025-08-06,14,Primaria 3°,TopKids,219,21,198
2025-08-06,14,Primaria 3°,TopKids,282,8,274
2025-08-06,14,Primaria 3°,TopKids,202,13,189
2025-08-06,14,Primaria 3°,EduMax,286,23,263
2025-08-06,14,Primaria 4°,SuperSchool,147,21,126
2025-08-06,14,Primaria 4°,TopKids,161,23,138
2025-08-06,14,Primaria 4°,EduMax,164,21,143
2025-08-06,14,Primaria 4°,SuperSchool,290,23,267
2025-08-06,14,Primaria 4°,SuperSchool,130,2,128
2025-08-06,14,Primaria 4°,TopKids,260,24,236
2025-08-06,14,Primaria 4°,TopKids,167,10,157
2025-08-06,14,Primaria 4°,EduMax,108,20,88
2025-08-06,14,Primaria 5°,SuperSchool,76,15,61
2025-08-06,14,Primaria 5°,EduMax,112,4,108
2025-08-06,14,Primaria 5°,TopKids,66,5,61
2025-08-06,14,Primaria 5°,TopKids,259,21,238
2025-08-06,14,Primaria 5°,EduMax,248,17,231
2025-08-06,14,Primaria 5°,TopKids,85,8,77
2025-08-06,14,Primaria 5°,SuperSchool,181,6,175
2025-08-06,14,Primaria 5°,SuperSchool,246,12,234
2025-08-06,14,Primaria 5°,SuperSchool,250,4,246
2025-08-06,14,Primaria 5°,TopKids,201,14,187
2025-08-06,14,Primaria 5°,SuperSchool,195,10,185
2025-08-06,14,Primaria 5°,SuperSchool,260,12,248
2025-08-06,14,Primaria 5°,EduMax,66,24,42
2025-08-06,14,Primaria 6°,TopKids,72,17,55
2025-08-06,14,Primaria 6°,SuperSchool,128,9,119
2025-08-06,14,Primaria 6°,TopKids,205,24,181
2025-08-06,14,Primaria 6°,SuperSchool,212,22,190
2025-08-06,14,Primaria 6°,TopKids,260,13,247
2025-08-06,14,Primaria 6°,SuperSchool,262,17,245
2025-08-06,14,Primaria 6°,SuperSchool,178,10,168
2025-08-06,14,Primaria 6°,TopKids,172,7,165
2025-08-06,14,Primaria 6°,EduMax,195,16,179
2025-08-06,14,Primaria 6°,EduMax,209,18,191
2025-08-06,14,Primaria 6°,TopKids,216,17,199
2025-08-06,14,Primaria 6°,SuperSchool,131,12,119
2025-08-06,14,Primaria 6°,EduMax,272,2,270
2025-08-06,14,Primaria 6°,TopKids,213,18,195
2025-08-06,14,Primaria 6°,EduMax,236,9,227
2025-08-06,15,Preescolar,SuperSchool,287,8,279
2025-08-06,15,Preescolar,TopKids,228,3,225
2025-08-06,15,Preescolar,EduMax,182,14,168
2025-08-06,15,Preescolar,EduMax,53,7,46
2025-08-06,15,Preescolar,SuperSchool,205,12,193
2025-08-06,15,Preescolar,EduMax,284,14,270
2025-08-06,15,Preescolar,EduMax,208,23,185
2025-08-06,15,Preescolar,SuperSchool,215,23,192
2025-08-06,15,Preescolar,TopKids,137,1,136
2025-08-06,15,Preescolar,TopKids,234,12,222
2025-08-06,15,Preescolar,EduMax,182,12,170
2025-08-06,15,Preescolar,EduMax,91,6,85
2025-08-06,15,Preescolar,TopKids,195,2,193
2025-08-06,15,Preescolar,EduMax,256,12,244
2025-08-06,15,Preescolar,EduMax,66,4,62
2025-08-06,15,Kínder,EduMax,90,19,71
2025-08-06,15,Kínder,TopKids,296,7,289
2025-08-06,15,Kínder,TopKids,211,6,205
2025-08-06,15,Kínder,EduMax,279,13,266
2025-08-06,15,Kínder,EduMax,228,2,226
2025-08-06,15,Kínder,TopKids,127,6,121
2025-08-06,15,Kínder,EduMax,150,18,132
2025-08-06,15,Kínder,TopKids,52,22,30
2025-08-06,15,Kínder,EduMax,123,19,104
2025-08-06,15,Kínder,TopKids,125,16,109
2025-08-06,15,Kínder,SuperSchool,56,13,43
2025-08-06,15,Primaria 1°,EduMax,53,10,43
2025-08-06,15,Primaria 1°,TopKids,137,17,120
2025-08-06,15,Primaria 1°,EduMax,260,5,255
2025-08-06,15,Primaria 1°,EduMax,186,13,173
2025-08-06,15,Primaria 1°,TopKids,70,24,46
2025-08-06,15,Primaria 1°,EduMax,53,24,29
2025-08-06,15,Primaria 1°,TopKids,276,3,273
2025-08-06,15,Primaria 1°,SuperSchool,150,8,142
2025-08-06,15,Primaria 1°,EduMax,84,24,60
2025-08-06,15,Primaria 1°,SuperSchool,89,13,76
2025-08-06,15,Primaria 1°,EduMax,127,13,114
2025-08-06,15,Primaria 1°,TopKids,55,17,38
2025-08-06,15,Primaria 2°,SuperSchool,148,17,131
2025-08-06,15,Primaria 2°,SuperSchool,51,13,38
2025-08-06,15,Primaria 2°,EduMax,101,11,90
2025-08-06,15,Primaria 2°,TopKids,267,22,245
2025-08-06,15,Primaria 2°,TopKids,156,23,133
2025-08-06,15,Primaria 2°,TopKids,276,12,264
2025-08-06,15,Primaria 2°,SuperSchool,133,7,126
2025-08-06,15,Primaria 2°,TopKids,62,9,53
2025-08-06,15,Primaria 3°,SuperSchool,286,12,274
2025-08-06,15,Primaria 3°,SuperSchool,169,10,159
2025-08-06,15,Primaria 3°,SuperSchool,106,8,98
2025-08-06,15,Primaria 3°,EduMax,129,13,116
2025-08-06,15,Primaria 3°,TopKids,52,24,28
2025-08-06,15,Primaria 3°,SuperSchool,267,11,256
2025-08-06,15,Primaria 3°,EduMax,120,21,99
2025-08-06,15,Primaria 3°,EduMax,155,20,135
2025-08-06,15,Primaria 3°,EduMax,116,8,108
2025-08-06,15,Primaria 3°,TopKids,124,13,111
2025-08-06,15,Primaria 3°,TopKids,286,2,284
2025-08-06,15,Primaria 3°,EduMax,90,20,70
2025-08-06,15,Primaria 3°,SuperSchool,275,18,257
2025-08-06,15,Primaria 4°,TopKids,88,17,71
2025-08-06,15,Primaria 4°,SuperSchool,188,6,182
2025-08-06,15,Primaria 4°,SuperSchool,200,14,186
2025-08-06,15,Primaria 4°,EduMax,215,2,213
2025-08-06,15,Primaria 4°,EduMax,133,15,118
2025-08-06,15,Primaria 4°,SuperSchool,142,8,134
2025-08-06,15,Primaria 4°,SuperSchool,98,20,78
2025-08-06,15,Primaria 4°,SuperSchool,71,18,53
2025-08-06,15,Primaria 4°,TopKids,182,7,175
2025-08-06,15,Primaria 4°,EduMax,215,22,193
2025-08-06,15,Primaria 4°,SuperSchool,86,19,67
2025-08-06,15,Primaria 4°,TopKids,113,10,103
2025-08-06,15,Primaria 4°,TopKids,219,16,203
2025-08-06,15,Primaria 5°,EduMax,136,1,135
2025-08-06,15,Primaria 5°,EduMax,151,3,148
2025-08-06,15,Primaria 5°,EduMax,205,2,203
2025-08-06,15,Primaria 5°,EduMax,190,9,181
2025-08-06,15,Primaria 5°,TopKids,118,23,95
2025-08-06,15,Primaria 5°,SuperSchool,280,13,267
2025-08-06,15,Primaria 5°,SuperSchool,140,13,127
2025-08-06,15,Primaria 5°,TopKids,203,7,196
2025-08-06,15,Primaria 5°,EduMax,96,21,75
2025-08-06,15,Primaria 5°,TopKids,87,5,82
2025-08-06,15,Primaria 5°,TopKids,269,2,267
2025-08-06,15,Primaria 5°,SuperSchool,192,16,176
2025-08-06,15,Primaria 5°,TopKids,196,9,187
2025-08-06,15,Primaria 5°,SuperSchool,231,19,212
2025-08-06,15,Primaria 5°,TopKids,53,3,50
2025-08-06,15,Primaria 5°,SuperSchool,165,11,154
2025-08-06,15,Primaria 6°,EduMax,235,11,224
2025-08-06,15,Primaria 6°,TopKids,274,21,253
2025-08-06,15,Primaria 6°,TopKids,272,6,266
2025-08-06,15,Primaria 6°,EduMax,115,4,111
2025-08-06,15,Primaria 6°,TopKids,160,18,142
2025-08-06,16,Preescolar,SuperSchool,240,3,237
2025-08-06,16,Preescolar,TopKids,208,7,201
2025-08-06,16,Preescolar,SuperSchool,74,11,63
2025-08-06,16,Preescolar,EduMax,133,3,130
2025-08-06,16,Preescolar,TopKids,100,2,98
2025-08-06,16,Preescolar,EduMax,175,12,163
2025-08-06,16,Preescolar,SuperSchool,241,10,231
2025-08-06,16,Preescolar,SuperSchool,58,2,56
2025-08-06,16,Preescolar,EduMax,237,6,231
2025-08-06,16,Preescolar,SuperSchool,208,10,198
2025-08-06,16,Preescolar,EduMax,125,4,121
2025-08-06,16,Preescolar,EduMax,134,17,117
2025-08-06,16,Preescolar,TopKids,119,16,103
2025-08-06,16,Preescolar,SuperSchool,180,10,170
2025-08-06,16,Preescolar,SuperSchool,287,21,266
2025-08-06,16,Kínder,EduMax,279,12,267
2025-08-06,16,Kínder,EduMax,121,5,116
2025-08-06,16,Kínder,EduMax,64,16,48
2025-08-06,16,Kínder,SuperSchool,193,5,188
2025-08-06,16,Kínder,TopKids,229,15,214
2025-08-06,16,Kínder,TopKids,62,24,38
2025-08-06,16,Kínder,TopKids,284,21,263
2025-08-06,16,Kínder,EduMax,231,6,225
2025-08-06,16,Kínder,EduMax,235,6,229
2025-08-06,16,Kínder,EduMax,266,11,255
2025-08-06,16,Kínder,SuperSchool,166,7,159
2025-08-06,16,Kínder,EduMax,70,8,62
2025-08-06,16,Kínder,TopKids,295,21,274
2025-08-06,16,Kínder,EduMax,95,18,77
2025-08-06,16,Kínder,SuperSchool,142,16,126
2025-08-06,16,Kínder,SuperSchool,64,10,54
2025-08-06,16,Kínder,SuperSchool,295,16,279
2025-08-06,16,Primaria 1°,SuperSchool,167,5,162
2025-08-06,16,Primaria 1°,EduMax,120,23,97
2025-08-06,16,Primaria 1°,SuperSchool,281,16,265
2025-08-06,16,Primaria 1°,EduMax,205,16,189
2025-08-06,16,Primaria 1°,EduMax,208,14,194
2025-08-06,16,Primaria 1°,SuperSchool,274,9,265
2025-08-06,16,Primaria 1°,SuperSchool,140,24,116
2025-08-06,16,Primaria 1°,SuperSchool,139,19,120
2025-08-06,16,Primaria 2°,TopKids,269,8,261
2025-08-06,16,Primaria 2°,TopKids,270,5,265
2025-08-06,16,Primaria 2°,EduMax,184,10,174
2025-08-06,16,Primaria 2°,SuperSchool,76,14,62
2025-08-06,16,Primaria 2°,EduMax,74,9,65
2025-08-06,16,Primaria 3°,TopKids,178,23,155
2025-08-06,16,Primaria 3°,EduMax,219,20,199
2025-08-06,16,Primaria 3°,SuperSchool,231,3,228
2025-08-06,16,Primaria 3°,EduMax,174,6,168
2025-08-06,16,Primaria 3°,SuperSchool,115,18,97
2025-08-06,16,Primaria 3°,TopKids,51,12,39
2025-08-06,16,Primaria 3°,EduMax,86,20,66
2025-08-06,16,Primaria 3°,TopKids,73,16,57
2025-08-06,16,Primaria 3°,SuperSchool,242,17,225
2025-08-06,16,Primaria 4°,SuperSchool,166,20,146
2025-08-06,16,Primaria 4°,SuperSchool,271,9,262
2025-08-06,16,Primaria 4°,TopKids,52,14,38
2025-08-06,16,Primaria 4°,TopKids,124,24,100
2025-08-06,16,Primaria 4°,EduMax,241,12,229
2025-08-06,16,Primaria 4°,SuperSchool,203,13,190
2025-08-06,16,Primaria 4°,SuperSchool,73,10,63
2025-08-06,16,Primaria 4°,TopKids,73,4,69
2025-08-06,16,Primaria 4°,TopKids,258,19,239
2025-08-06,16,Primaria 4°,EduMax,256,16,240
2025-08-06,16,Primaria 4°,TopKids,298,2,296
2025-08-06,16,Primaria 4°,TopKids,242,15,227
2025-08-06,16,Primaria 4°,EduMax,164,4,160
2025-08-06,16,Primaria 4°,TopKids,118,3,115
2025-08-06,16,Primaria 4°,SuperSchool,187,11,176
2025-08-06,16,Primaria 5°,EduMax,152,9,143
2025-08-06,16,Primaria 5°,EduMax,227,23,204
2025-08-06,16,Primaria 5°,TopKids,108,7,101
2025-08-06,16,Primaria 5°,TopKids,253,7,246
2025-08-06,16,Primaria 5°,SuperSchool,75,1,74
2025-08-06,16,Primaria 5°,SuperSchool,225,15,210
2025-08-06,16,Primaria 6°,SuperSchool,176,7,169
2025-08-06,16,Primaria 6°,EduMax,166,4,162
2025-08-06,16,Primaria 6°,SuperSchool,50,24,26
2025-08-06,16,Primaria 6°,TopKids,161,22,139
2025-08-06,16,Primaria 6°,SuperSchool,232,16,216
2025-08-06,16,Primaria 6°,EduMax,132,1,131
2025-08-07,9,Preescolar,TopKids,71,24,47
2025-08-07,9,Preescolar,TopKids,158,20,138
2025-08-07,9,Preescolar,SuperSchool,230,4,226
2025-08-07,9,Preescolar,SuperSchool,259,18,241
2025-08-07,9,Preescolar,SuperSchool,195,22,173
2025-08-07,9,Preescolar,EduMax,70,4,66
2025-08-07,9,Preescolar,TopKids,96,7,89
2025-08-07,9,Preescolar,SuperSchool,103,21,82
2025-08-07,9,Preescolar,SuperSchool,129,19,110
2025-08-07,9,Kínder,TopKids,255,17,238
2025-08-07,9,Kínder,SuperSchool,51,20,31
2025-08-07,9,Kínder,EduMax,191,1,190
2025-08-07,9,Kínder,TopKids,235,7,228
2025-08-07,9,Kínder,EduMax,288,19,269
2025-08-07,9,Kínder,EduMax,292,9,283
2025-08-07,9,Kínder,TopKids,172,5,167
2025-08-07,9,Kínder,EduMax,193,4,189
2025-08-07,9,Kínder,SuperSchool,184,14,170
2025-08-07,9,Kínder,TopKids,61,3,58
2025-08-07,9,Kínder,SuperSchool,130,10,120
2025-08-07,9,Kínder,EduMax,220,17,203
2025-08-07,9,Kínder,SuperSchool,94,10,84
2025-08-07,9,Primaria 1°,SuperSchool,210,4,206
2025-08-07,9,Primaria 1°,EduMax,58,18,40
2025-08-07,9,Primaria 1°,EduMax,202,15,187
2025-08-07,9,Primaria 1°,EduMax,169,10,159
2025-08-07,9,Primaria 1°,SuperSchool,128,4,124
2025-08-07,9,Primaria 1°,EduMax,291,17,274
2025-08-07,9,Primaria 1°,TopKids,257,11,246
2025-08-07,9,Primaria 1°,EduMax,180,19,161
2025-08-07,9,Primaria 1°,EduMax,111,10,101
2025-08-07,9,Primaria 1°,EduMax,222,10,212
2025-08-07,9,Primaria 1°,EduMax,235,20,215
2025-08-07,9,Primaria 1°,EduMax,161,6,155
2025-08-07,9,Primaria 1°,SuperSchool,245,23,222
2025-08-07,9,Primaria 2°,SuperSchool,141,20,121
2025-08-07,9,Primaria 2°,SuperSchool,57,12,45
2025-08-07,9,Primaria 2°,EduMax,285,5,280
2025-08-07,9,Primaria 2°,EduMax,118,13,105
2025-08-07,9,Primaria 2°,SuperSchool,283,1,282
2025-08-07,9,Primaria 2°,EduMax,116,18,98
2025-08-07,9,Primaria 2°,SuperSchool,180,9,171
2025-08-07,9,Primaria 2°,EduMax,179,3,176
2025-08-07,9,Primaria 2°,EduMax,117,19,98
2025-08-07,9,Primaria 2°,SuperSchool,280,12,268
2025-08-07,9,Primaria 2°,TopKids,104,23,81
2025-08-07,9,Primaria 2°,SuperSchool,179,22,157
2025-08-07,9,Primaria 2°,SuperSchool,221,12,209
2025-08-07,9,Primaria 2°,TopKids,179,18,161
2025-08-07,9,Primaria 2°,SuperSchool,159,5,154
2025-08-07,9,Primaria 2°,EduMax,155,12,143
2025-08-07,9,Primaria 2°,EduMax,105,11,94
2025-08-07,9,Primaria 2°,TopKids,266,2,264
2025-08-07,9,Primaria 3°,EduMax,120,6,114
2025-08-07,9,Primaria 3°,EduMax,104,3,101
2025-08-07,9,Primaria 3°,SuperSchool,52,24,28
2025-08-07,9,Primaria 3°,SuperSchool,247,11,236
2025-08-07,9,Primaria 3°,EduMax,98,10,88
2025-08-07,9,Primaria 3°,SuperSchool,277,2,275
2025-08-07,9,Primaria 3°,TopKids,152,2,150
2025-08-07,9,Primaria 3°,EduMax,195,21,174
2025-08-07,9,Primaria 3°,EduMax,93,22,71
2025-08-07,9,Primaria 4°,TopKids,271,18,253
2025-08-07,9,Primaria 4°,TopKids,174,8,166
2025-08-07,9,Primaria 4°,EduMax,106,15,91
2025-08-07,9,Primaria 4°,SuperSchool,164,20,144
2025-08-07,9,Primaria 4°,SuperSchool,68,5,63
2025-08-07,9,Primaria 4°,TopKids,256,8,248
2025-08-07,9,Primaria 4°,TopKids,264,8,256
2025-08-07,9,Primaria 4°,EduMax,76,19,57
2025-08-07,9,Primaria 4°,EduMax,219,7,212
2025-08-07,9,Primaria 5°,SuperSchool,82,19,63
2025-08-07,9,Primaria 5°,SuperSchool,260,1,259
2025-08-07,9,Primaria 5°,TopKids,65,23,42
2025-08-07,9,Primaria 5°,TopKids,75,12,63
2025-08-07,9,Primaria 5°,SuperSchool,155,21,134
2025-08-07,9,Primaria 5°,SuperSchool,226,5,221
2025-08-07,9,Primaria 5°,EduMax,256,13,243
2025-08-07,9,Primaria 5°,SuperSchool,156,23,133
2025-08-07,9,Primaria 5°,SuperSchool,284,18,266
2025-08-07,9,Primaria 5°,EduMax,166,16,150
2025-08-07,9,Primaria 5°,SuperSchool,88,1,87
2025-08-07,9,Primaria 5°,EduMax,225,1,224
2025-08-07,9,Primaria 5°,SuperSchool,215,2,213
2025-08-07,9,Primaria 5°,SuperSchool,183,14,169
2025-08-07,9,Primaria 5°,EduMax,215,10,205
2025-08-07,9,Primaria 5°,EduMax,204,9,195
2025-08-07,9,Primaria 6°,EduMax,66,23,43
2025-08-07,9,Primaria 6°,EduMax,206,6,200
2025-08-07,9,Primaria 6°,EduMax,199,22,177
2025-08-07,9,Primaria 6°,EduMax,75,7,68
2025-08-07,9,Primaria 6°,TopKids,191,22,169
2025-08-07,9,Primaria 6°,TopKids,200,16,184
2025-08-07,9,Primaria 6°,TopKids,153,18,135
2025-08-07,9,Primaria 6°,SuperSchool,190,21,169
2025-08-07,9,Primaria 6°,SuperSchool,187,21,166
2025-08-07,9,Primaria 6°,TopKids,58,15,43
2025-08-07,9,Primaria 6°,EduMax,202,13,189
2025-08-07,9,Primaria 6°,EduMax,100,2,98
2025-08-07,10,Preescolar,EduMax,180,10,170
2025-08-07,10,Preescolar,TopKids,119,23,96
2025-08-07,10,Preescolar,SuperSchool,196,3,193
2025-08-07,10,Preescolar,EduMax,152,9,143
2025-08-07,10,Preescolar,SuperSchool,116,11,105
2025-08-07,10,Preescolar,SuperSchool,143,4,139
2025-08-07,10,Preescolar,SuperSchool,178,18,160
2025-08-07,10,Kínder,SuperSchool,90,2,88
2025-08-07,10,Kínder,SuperSchool,222,16,206
2025-08-07,10,Kínder,TopKids,199,4,195
2025-08-07,10,Kínder,TopKids,296,14,282
2025-08-07,10,Kínder,SuperSchool,212,16,196
2025-08-07,10,Kínder,EduMax,192,10,182
2025-08-07,10,Kínder,SuperSchool,92,16,76
2025-08-07,10,Kínder,EduMax,226,19,207
2025-08-07,10,Kínder,EduMax,201,23,178
2025-08-07,10,Kínder,EduMax,215,19,196
2025-08-07,10,Kínder,EduMax,78,3,75
2025-08-07,10,Kínder,EduMax,127,16,111
2025-08-07,10,Kínder,SuperSchool,230,3,227
2025-08-07,10,Kínder,EduMax,139,18,121
2025-08-07,10,Kínder,SuperSchool,87,23,64
2025-08-07,10,Kínder,SuperSchool,298,1,297
2025-08-07,10,Primaria 1°,TopKids,155,6,149
2025-08-07,10,Primaria 1°,TopKids,93,4,89
2025-08-07,10,Primaria 1°,SuperSchool,66,8,58
2025-08-07,10,Primaria 1°,EduMax,293,3,290
2025-08-07,10,Primaria 1°,TopKids,253,2,251
2025-08-07,10,Primaria 1°,EduMax,263,23,240
2025-08-07,10,Primaria 1°,EduMax,118,9,109
2025-08-07,10,Primaria 1°,SuperSchool,60,5,55
2025-08-07,10,Primaria 1°,TopKids,140,17,123
2025-08-07,10,Primaria 2°,TopKids,210,7,203
2025-08-07,10,Primaria 2°,EduMax,223,5,218
2025-08-07,10,Primaria 2°,TopKids,269,11,258
2025-08-07,10,Primaria 2°,TopKids,170,2,168
2025-08-07,10,Primaria 2°,SuperSchool,76,3,73
2025-08-07,10,Primaria 2°,EduMax,152,5,147
2025-08-07,10,Primaria 3°,EduMax,182,20,162
2025-08-07,10,Primaria 3°,SuperSchool,134,20,114
2025-08-07,10,Primaria 3°,TopKids,110,6,104
2025-08-07,10,Primaria 3°,EduMax,74,2,72
2025-08-07,10,Primaria 3°,SuperSchool,209,6,203
2025-08-07,10,Primaria 3°,SuperSchool,298,3,295
2025-08-07,10,Primaria 3°,SuperSchool,50,19,31
2025-08-07,10,Primaria 3°,SuperSchool,62,19,43
2025-08-07,10,Primaria 3°,SuperSchool,106,19,87
2025-08-07,10,Primaria 4°,EduMax,54,2,52
2025-08-07,10,Primaria 4°,EduMax,152,13,139
2025-08-07,10,Primaria 4°,SuperSchool,224,22,202
2025-08-07,10,Primaria 4°,TopKids,173,21,152
2025-08-07,10,Primaria 4°,TopKids,118,24,94
2025-08-07,10,Primaria 4°,EduMax,210,8,202
2025-08-07,10,Primaria 4°,EduMax,261,16,245
2025-08-07,10,Primaria 5°,SuperSchool,158,10,148
2025-08-07,10,Primaria 5°,TopKids,138,14,124
2025-08-07,10,Primaria 5°,EduMax,265,16,249
2025-08-07,10,Primaria 5°,TopKids,221,9,212
2025-08-07,10,Primaria 5°,EduMax,264,18,246
2025-08-07,10,Primaria 5°,SuperSchool,237,18,219
2025-08-07,10,Primaria 6°,SuperSchool,112,5,107
2025-08-07,10,Primaria 6°,EduMax,257,9,248
2025-08-07,10,Primaria 6°,EduMax,73,18,55
2025-08-07,10,Primaria 6°,SuperSchool,195,7,188
2025-08-07,10,Primaria 6°,EduMax,246,23,223
2025-08-07,10,Primaria 6°,TopKids,267,18,249
2025-08-07,10,Primaria 6°,SuperSchool,200,21,179
2025-08-07,10,Primaria 6°,EduMax,128,17,111
2025-08-07,10,Primaria 6°,SuperSchool,202,21,181
2025-08-07,10,Primaria 6°,SuperSchool,72,11,61
2025-08-07,10,Primaria 6°,SuperSchool,235,14,221
2025-08-07,10,Primaria 6°,SuperSchool,69,19,50
2025-08-07,10,Primaria 6°,SuperSchool,152,24,128
2025-08-07,10,Primaria 6°,SuperSchool,259,23,236
2025-08-07,10,Primaria 6°,EduMax,287,1,286
2025-08-07,10,Primaria 6°,TopKids,281,18,263
2025-08-07,10,Primaria 6°,SuperSchool,210,22,188
2025-08-07,10,Primaria 6°,SuperSchool,68,6,62
2025-08-07,10,Primaria 6°,TopKids,169,5,164
2025-08-07,11,Preescolar,SuperSchool,245,10,235
2025-08-07,11,Preescolar,EduMax,137,21,116
2025-08-07,11,Preescolar,TopKids,140,16,124
2025-08-07,11,Preescolar,EduMax,238,17,221
2025-08-07,11,Preescolar,TopKids,65,3,62
2025-08-07,11,Preescolar,EduMax,65,8,57
2025-08-07,11,Kínder,TopKids,290,21,269
