VIN,OEM,model_year,time,speed,odometer,geopos
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 07:19:34.416046,96,10007,"-69.566057,-46.869418"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 20:51:03.569837,99,50010,"68.5037955,142.935997"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 10:25:32.139356,105,11057,"-34.1232405,-157.649138"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 12:45:37.673237,120,10007,"-56.840661,-149.384222"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 10:30:20.510202,115,4007,"-21.612418,-23.084991"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 23:35:50.140067,103,13565,"-83.875455,27.701939"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-29 08:01:36.584657,15,3934,"-61.0932005,29.352614"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-29 11:40:48.458485,27,3932,"43.2892865,-178.968992"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-29 22:23:30.740713,119,20009,"85.332403,-142.051930"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 03:04:49.274054,47,10006,"18.749099,-18.438592"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 12:55:49.195275,103,4006,"45.592587,-57.050691"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 10:15:55.019097,78,40002,"54.1272245,135.572437"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 07:49:16.134470,34,50007,"-52.373228,65.143082"
F654J5DV77JS98654,Ford,2023,2025-11-29 04:17:54.332630,30,22112,"-37.5367855,45.171183"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-29 03:37:01.297081,118,20004,"63.609868,-157.483756"
LZB12345678901234,FAW,2023,2025-11-29 23:25:49.200701,28,8000,"74.517460,-56.884068"
F654J5DV77JS46566,Ford,2024,2025-11-29 14:36:34.027661,88,19616,"-42.8866015,111.849576"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-29 22:53:34.786022,62,20004,"89.539359,-46.690723"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 09:01:46.523917,55,40009,"3.3383495,178.640992"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-29 13:07:58.944223,26,60001,"8.830410,134.924606"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-29 16:37:26.935998,50,20003,"-23.1658535,61.562529"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 01:09:56.326382,4,10003,"32.670583,79.519612"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-29 11:09:41.245671,108,3930,"-71.9752635,79.826018"
LZB12345678901234,FAW,2023,2025-11-29 01:34:58.195571,112,8010,"2.1910395,-57.687880"
LZB12345678901234,FAW,2023,2025-11-29 18:04:53.168705,66,8000,"-81.2639165,-141.668280"
F654J5DV77JS98654,Ford,2023,2025-11-29 20:46:41.473834,88,22113,"-14.129167,-78.501737"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-29 12:54:14.374998,20,3935,"29.9651855,83.614040"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 20:15:25.759118,29,40004,"8.388978,92.782020"
F654J5DV77JS98654,Ford,2023,2025-11-29 03:25:00.113628,82,22108,"67.7651675,20.835841"
LZB12345678901234,FAW,2023,2025-11-29 23:03:22.234022,80,8003,"-60.103973,28.399638"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 18:56:19.945996,36,50002,"41.426160,170.922111"
F654J5DV77JS46566,Ford,2024,2025-11-29 17:52:01.729824,74,19618,"9.2741095,86.944623"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 19:57:38.785177,20,4000,"81.2110455,-59.991462"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 19:13:22.456837,5,13567,"1.0609395,-74.845240"
F654J5DV77JS98654,Ford,2023,2025-11-30 00:35:38.978801,81,22107,"46.9167595,-65.183401"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 03:52:45.565929,108,11053,"-3.920116,65.394577"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 06:17:21.055917,41,50004,"15.054773,-141.423609"
F654J5DV77JS46566,Ford,2024,2025-11-29 06:03:52.919474,49,19625,"-25.069808,-11.646369"
F654J5DV77JS98654,Ford,2023,2025-11-29 17:08:49.338489,107,22108,"-25.118849,120.356722"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 23:42:54.865552,80,13570,"-59.1111355,-117.995679"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 22:40:46.604777,48,50003,"11.725872,-116.327729"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 14:31:33.593040,100,13567,"52.568251,-158.346648"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 01:28:14.059248,25,11054,"64.250170,-136.059089"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 05:40:00.513894,16,40003,"15.778409,68.323814"
F654J5DV77JS98654,Ford,2023,2025-11-29 18:12:27.120813,57,22116,"-52.697585,114.908012"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-29 15:59:29.723106,104,60003,"-84.083635,-133.753798"
LZB12345678901234,FAW,2023,2025-11-29 23:06:36.602744,2,8007,"-80.9421695,-144.831628"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 01:53:41.331389,114,50009,"-81.924121,0.897878"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 14:57:40.975186,90,50002,"3.3215025,12.654470"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 14:06:56.571246,91,10009,"-25.925820,41.126370"
F654J5DV77JS46566,Ford,2024,2025-11-29 14:29:51.795238,70,19622,"69.2361685,158.191154"
F654J5DV77JS46566,Ford,2024,2025-11-29 13:35:15.848416,23,19623,"2.202572,-63.442099"
F654J5DV77JS98654,Ford,2023,2025-11-29 09:13:40.827306,106,22111,"3.150166,-74.817432"
LZB12345678901234,FAW,2023,2025-11-29 23:02:59.233167,102,8007,"-16.100254,-157.144657"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-29 05:41:08.278852,51,20007,"-28.2548405,178.152035"
F654J5DV77JS98654,Ford,2023,2025-11-29 08:42:53.950701,51,22111,"-4.915126,-70.946543"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 23:48:15.744730,107,13562,"-63.036544,173.641433"
F654J5DV77JS46566,Ford,2024,2025-11-29 10:12:11.517203,52,19616,"-57.934457,44.638976"
F654J5DV77JS46566,Ford,2024,2025-11-29 06:32:35.211407,78,19619,"38.919513,136.574469"
F654J5DV77JS98654,Ford,2023,2025-11-29 03:47:05.906683,101,22106,"63.109127,60.295494"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 14:42:36.232340,69,10008,"-1.3212055,-5.557739"
LZB12345678901234,FAW,2023,2025-11-29 15:58:41.386235,1,8006,"49.639075,112.308233"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 09:02:03.701952,90,40006,"-23.4868345,-147.865535"
F654J5DV77JS46566,Ford,2024,2025-11-29 01:56:45.146695,75,19618,"65.528202,31.914067"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 21:48:47.195534,3,11058,"-59.6985495,154.882070"
F654J5DV77JS46566,Ford,2024,2025-11-29 02:55:36.244851,94,19616,"39.286299,-109.923018"
F654J5DV77JS46566,Ford,2024,2025-11-29 23:31:38.498809,37,19625,"-13.744139,-140.694651"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 00:43:15.297064,115,11060,"-70.912443,-45.618350"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 18:52:54.295049,21,10003,"7.995482,-117.132697"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 20:30:08.923314,117,50008,"0.512751,-21.235901"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 21:22:09.330640,117,10005,"86.9125035,-19.266799"
LZB12345678901234,FAW,2023,2025-11-29 18:36:16.732454,33,8003,"26.725714,30.171204"
F654J5DV77JS98654,Ford,2023,2025-11-29 18:18:36.003994,74,22113,"36.673479,-171.195261"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-29 07:03:15.721755,118,3928,"74.8847335,-56.197427"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 16:33:45.965935,41,4008,"-47.267243,-8.488236"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 17:33:41.898904,30,10008,"62.6489735,21.543965"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 09:02:13.046452,7,13565,"72.542982,132.276148"
F654J5DV77JS46566,Ford,2024,2025-11-29 06:02:36.787019,89,19616,"51.7249445,57.242577"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-29 07:16:28.277443,81,20006,"6.392977,-140.402339"
F654J5DV77JS98654,Ford,2023,2025-11-29 21:47:30.915123,84,22107,"-31.403662,-23.979900"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 05:41:07.108559,55,10009,"-54.308690,143.058699"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 04:44:39.927203,59,4001,"-2.8180045,-86.790725"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 16:46:16.213849,22,40004,"73.5233775,-156.492358"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 03:09:13.150634,71,40002,"53.2970915,31.553179"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 05:02:54.580987,71,50001,"-36.486108,-71.225849"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-29 11:10:24.635884,54,60005,"-20.960520,-81.282270"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 10:45:35.191138,16,10006,"1.437575,-50.741976"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 20:12:41.771169,0,10008,"-12.7905725,-46.085702"
F654J5DV77JS46566,Ford,2024,2025-11-29 11:54:11.972301,14,19621,"-60.711337,108.019888"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 17:02:37.055501,98,4008,"59.9837835,177.956951"
F654J5DV77JS98654,Ford,2023,2025-11-29 19:20:14.066765,19,22109,"-88.2193865,61.499190"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 22:20:32.934623,54,10004,"17.368432,83.667287"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 21:54:00.213949,89,11058,"-63.8908285,35.674278"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 22:16:41.052146,40,10002,"-43.6374955,-154.290589"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-29 06:59:29.814770,7,20003,"68.8046435,-96.885008"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 18:08:58.036096,90,4006,"-5.2341405,-4.386591"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-29 14:37:36.475348,62,3929,"79.216421,-57.218391"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 06:25:20.237665,11,50003,"-28.227871,-59.337391"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 00:05:13.306225,63,3928,"-74.9866365,-80.607566"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 13:23:36.002517,56,10005,"-27.990018,51.477377"
F654J5DV77JS46566,Ford,2024,2025-11-29 18:29:16.864669,28,19617,"18.134505,129.877187"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 18:41:41.150257,103,40001,"-43.1107475,-27.986767"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-29 11:27:46.542963,92,20009,"83.374074,-60.362606"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 13:06:12.822770,15,4008,"56.9839265,-152.402272"
F654J5DV77JS46566,Ford,2024,2025-11-29 20:41:30.524934,72,19615,"-39.891240,-101.210133"
LZB12345678901234,FAW,2023,2025-11-29 05:58:48.427260,117,8000,"-81.293372,-159.107715"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 13:33:35.533946,31,13570,"-41.707843,-119.274178"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 00:44:16.706024,76,11054,"28.3418625,-38.854708"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 09:25:52.035515,52,4004,"8.0571435,-58.102330"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 09:22:54.021373,95,10007,"32.5600725,75.163092"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 20:20:14.236708,40,11055,"-49.7825365,26.441026"
LZB12345678901234,FAW,2023,2025-11-29 08:43:03.865056,81,8003,"36.016094,171.067837"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 00:13:49.347287,68,3999,"71.7105615,84.625264"
LZB12345678901234,FAW,2023,2025-11-29 13:53:53.114389,84,8008,"71.419761,29.988562"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 07:43:19.653196,65,40001,"-1.5686655,-21.041953"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-29 20:40:28.662694,21,20008,"34.6019475,-132.829794"
LZB12345678901234,FAW,2023,2025-11-30 01:39:20.866078,35,8004,"45.224288,86.636121"
F654J5DV77JS98654,Ford,2023,2025-11-29 23:51:28.772589,27,22116,"37.5784745,127.445926"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 17:58:38.703094,61,10001,"1.4039675,20.391502"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 17:53:18.212233,41,13562,"30.1676705,-136.474621"
F654J5DV77JS46566,Ford,2024,2025-11-29 04:17:33.474217,66,19619,"-83.0430135,154.631291"
F654J5DV77JS46566,Ford,2024,2025-11-29 23:14:17.509866,2,19617,"87.796249,83.659342"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 21:47:31.452750,114,13568,"70.9439675,-98.030474"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 00:32:59.524271,113,40010,"59.8327125,93.301443"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-29 09:09:48.547703,5,60010,"-27.235123,67.585432"
F654J5DV77JS46566,Ford,2024,2025-11-29 11:06:49.897073,50,19625,"26.713667,128.590135"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-29 17:33:00.291373,92,60009,"2.7024175,-176.047406"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 16:03:47.412084,115,10008,"-20.631087,108.792452"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-29 22:59:46.604005,75,20001,"-43.610358,93.314781"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 00:21:38.964536,57,50008,"-41.3673585,-36.449237"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 18:27:05.859685,105,50004,"32.4163705,153.871030"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-29 10:19:28.623511,63,60003,"-88.7792335,0.084113"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 13:00:40.652028,51,50010,"-41.2948385,152.023797"
F654J5DV77JS46566,Ford,2024,2025-11-29 20:40:58.261731,4,19618,"-59.1986165,-62.414239"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-29 09:01:12.630729,107,3935,"-73.260270,-26.977423"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 00:41:17.159474,41,10004,"-21.413660,-171.916948"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 00:41:28.832209,96,40009,"36.956986,-113.682656"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 06:57:54.313323,12,40002,"-1.6333395,-117.451007"
LZB12345678901234,FAW,2023,2025-11-29 14:31:41.723081,94,8006,"-24.0596265,-70.662380"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 22:38:20.191077,18,40001,"-65.783765,-42.957031"
F654J5DV77JS46566,Ford,2024,2025-11-29 04:05:52.638127,57,19619,"41.8464465,-60.388597"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 02:33:53.885128,11,13565,"-67.461308,25.458484"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-29 19:25:21.978170,41,60002,"-0.169158,121.692332"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 20:49:05.358832,64,13566,"76.757393,-18.794612"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 21:23:44.018208,97,13564,"-53.4401485,70.400639"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 15:09:20.885055,17,4002,"32.326973,122.555063"
LZB12345678901234,FAW,2023,2025-11-29 16:36:17.010701,105,8001,"-85.450129,-158.031894"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 06:02:40.139969,33,13560,"2.889449,88.847563"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-29 04:17:34.533555,3,3931,"-77.606925,1.294326"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 01:12:11.199897,91,4002,"-65.588573,71.973742"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 02:04:06.429207,117,50002,"-52.2378685,-30.934359"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 17:20:09.100079,72,13562,"59.8188575,20.139895"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 16:55:46.131160,12,11060,"-14.9227345,126.056968"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 21:41:23.690257,68,40004,"-22.959054,-0.198312"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 02:44:09.946441,120,10002,"18.4673585,18.082658"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 13:57:38.555633,118,11055,"64.980132,-59.738179"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 05:09:27.171047,49,10004,"-68.7565005,41.648975"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 08:27:34.005994,28,11059,"57.329877,170.563861"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 22:32:41.588262,82,10009,"70.633003,-50.416982"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-29 04:15:26.348209,76,20004,"55.345113,-117.818184"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 17:47:15.931942,55,4003,"-78.0589865,-133.030070"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 20:25:46.627627,58,50009,"-27.9226535,-123.470134"
F654J5DV77JS46566,Ford,2024,2025-11-29 23:54:52.163920,100,19625,"78.637894,53.289707"
F654J5DV77JS46566,Ford,2024,2025-11-29 19:26:54.183447,25,19623,"-46.3083485,-101.202014"
F654J5DV77JS98654,Ford,2023,2025-11-29 07:51:16.443901,65,22106,"-42.406238,-138.383077"
F654J5DV77JS98654,Ford,2023,2025-11-29 23:38:05.872064,29,22115,"75.573795,-61.451952"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 16:17:34.981087,77,50010,"-15.424957,42.388114"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 21:51:50.366263,59,40001,"-40.5219125,160.339602"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 12:09:32.279252,68,11055,"1.351156,-136.213759"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 03:20:43.644673,43,11060,"-36.944779,100.031638"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 17:40:07.379394,29,13566,"-63.616392,-122.673885"
F654J5DV77JS98654,Ford,2023,2025-11-29 17:39:47.065992,104,22111,"76.615473,23.521606"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 22:54:51.489775,91,40001,"37.680302,173.933354"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 13:54:44.200307,114,11056,"-38.4599095,-32.027879"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 21:38:45.811795,108,13561,"13.9666275,61.635894"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 17:34:26.584227,69,11050,"-74.787759,-97.076720"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 17:15:04.287589,75,10002,"-19.518253,169.705749"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-29 10:55:18.705622,67,20003,"-75.1813325,1.904198"
F654J5DV77JS98654,Ford,2023,2025-11-29 20:32:22.982073,1,22115,"-16.615561,-136.475926"
F654J5DV77JS98654,Ford,2023,2025-11-29 20:27:34.003670,17,22116,"-20.590618,56.945030"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 06:06:26.788649,77,4009,"-76.717297,69.139654"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 10:48:11.276045,10,40004,"6.9793725,-103.120511"
F654J5DV77JS46566,Ford,2024,2025-11-29 21:06:25.921654,31,19616,"-15.1758045,179.900356"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 03:48:15.545217,76,13567,"-10.941039,91.583360"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 11:09:12.664744,113,40003,"48.610945,-7.890995"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 17:26:32.426472,94,11053,"64.5387985,131.428470"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 12:25:11.230046,101,40007,"87.557037,-7.029397"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 14:25:00.930619,26,40004,"-24.262922,108.651251"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 09:10:30.538527,81,11056,"41.152734,179.451131"
LZB12345678901234,FAW,2023,2025-11-29 18:33:48.696192,69,8008,"87.772502,167.279642"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 19:42:47.171109,111,50010,"-3.471452,1.456841"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 02:26:09.871206,68,11050,"-20.706381,114.384755"
LZB12345678901234,FAW,2023,2025-11-29 12:07:22.653586,51,8001,"50.6252645,-67.451827"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 11:14:14.547571,43,4009,"-46.4041185,140.192809"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-29 17:01:36.250294,71,60001,"47.8563055,-10.915759"
F654J5DV77JS98654,Ford,2023,2025-11-29 15:55:45.632972,95,22108,"-64.603221,178.312579"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 10:17:22.625016,115,11056,"76.4923475,-116.892571"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 03:21:25.816792,78,3999,"-74.2557615,-115.798380"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-29 15:11:18.653292,102,60007,"-77.080289,-47.957110"
LZB12345678901234,FAW,2023,2025-11-29 05:00:01.988158,44,8008,"-65.641594,-172.583648"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 06:40:19.415399,8,50005,"-73.8960135,63.801278"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 20:56:03.012318,107,4009,"40.0305575,-55.102817"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-29 18:38:10.773610,6,3925,"-81.243602,-100.466652"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 00:57:18.177113,84,60000,"28.841935,-5.579696"
LZB12345678901234,FAW,2023,2025-11-29 17:39:09.845133,115,8001,"-53.0957375,31.909446"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-29 04:08:48.151536,92,20005,"5.387692,81.375585"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-29 20:00:18.103767,87,20007,"86.402418,-149.161538"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 14:52:43.322221,27,4005,"-55.779674,93.361568"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 11:40:39.674106,99,4007,"33.019789,-59.926652"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 03:23:20.359743,28,4008,"80.1506115,-104.019613"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 22:37:46.952823,11,10001,"-29.135810,24.075104"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 14:54:02.777193,23,11059,"-7.973308,-139.433501"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 14:26:18.847747,28,13563,"-62.6673275,-128.460886"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 17:56:59.425967,35,11051,"-23.468425,-66.329772"
F654J5DV77JS46566,Ford,2024,2025-11-29 07:00:39.806927,35,19619,"-21.206415,94.733274"
LZB12345678901234,FAW,2023,2025-11-29 23:06:18.353640,111,8004,"-54.1393145,152.731509"
F654J5DV77JS98654,Ford,2023,2025-11-29 14:24:23.911708,71,22116,"-61.4304245,-106.872411"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-29 19:37:44.020777,36,3927,"-38.279170,-66.532520"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 14:29:06.566684,0,13569,"-28.6192075,6.452858"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 13:45:13.620479,52,10009,"-7.0488135,-127.786181"
F654J5DV77JS98654,Ford,2023,2025-11-29 20:43:53.782402,69,22106,"24.870218,-118.108773"
LZB12345678901234,FAW,2023,2025-11-29 11:46:23.202165,38,8004,"-61.2341935,-116.778640"
LZB12345678901234,FAW,2023,2025-11-29 05:23:00.855922,49,8004,"-12.0639265,138.318749"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-29 23:53:21.177819,35,60000,"25.1683085,23.204296"
LZB12345678901234,FAW,2023,2025-11-29 04:53:44.727473,23,8009,"-40.5348365,30.711778"
LZB12345678901234,FAW,2023,2025-11-29 04:14:13.079229,19,8009,"76.617600,126.237769"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 20:13:44.732092,31,13567,"53.7095355,-135.561492"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-29 09:00:38.183405,5,3925,"-45.1830805,106.256940"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-29 22:47:30.899295,44,3933,"-19.4172975,100.958165"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 19:22:14.854024,100,50009,"-63.557437,-91.887832"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-29 20:44:32.648122,66,3934,"-46.271766,-23.221297"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 07:54:56.768864,78,4004,"-30.3933905,-93.200743"
LZB12345678901234,FAW,2023,2025-11-29 21:12:22.865004,89,8007,"28.358502,-15.123924"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 17:41:28.187498,60,50007,"-43.178748,-127.631351"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 09:18:31.610247,55,11054,"-40.3215775,25.007655"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 11:17:12.494216,91,11058,"-50.3992925,-12.084424"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 19:55:29.311122,71,11050,"-11.698212,18.082129"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 20:28:54.377171,35,13569,"-5.4336375,-24.502086"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 23:57:38.021996,63,13567,"58.1513635,166.353673"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-29 19:43:51.144989,73,60006,"70.949208,-97.498656"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 15:51:23.828425,120,11057,"-69.4203635,-151.058024"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 13:06:58.261666,46,50004,"36.9345705,-103.817485"
LZB12345678901234,FAW,2023,2025-11-29 12:14:48.277524,74,8006,"-7.8588565,71.319669"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-29 15:53:11.950365,94,60005,"-57.574256,-81.834792"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-29 12:43:29.968203,115,60002,"-44.738969,-18.114436"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 12:51:54.976314,101,11060,"-47.8204135,-93.854302"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 00:13:53.070710,107,4002,"57.9197465,-7.432152"
